keyword,assay_chembl_id,assay_description,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,standard_relation,activity_comment,pchembl_value
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064014,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O)[C@@H](C)O,Emax,43.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064015,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O)[C@@H](C)O,Emax,45.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064016,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,Emax,72.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064017,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,Emax,79.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064018,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Emax,14.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064019,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Emax,22.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064020,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Emax,13.0,%,=,,
beta-hexosaminidase,CHEMBL2066636,Agonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as beta-hexosaminidase activity in cell supernatant by degranulation assay relative to FLPLAR,CHEMBL2064021,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Emax,37.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2063898,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,Activity,47.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064011,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,Activity,42.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064012,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Activity,52.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064013,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Activity,62.5,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064014,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O)[C@@H](C)O,Activity,60.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064015,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O)[C@@H](C)O,Activity,60.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064016,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,Activity,70.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064017,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)[C@@H](C)O,Activity,68.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064018,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Activity,24.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064019,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Activity,35.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064020,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Activity,40.0,%,=,,
beta-hexosaminidase,CHEMBL2066637,Antagonist activity at human C3a receptor expressed in RBL-2H3 cells assessed as inhibition of FLPLAR-induced beta-hexosaminidase activity in cell supernatant measuring minimum receptor activity compo,CHEMBL2064021,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)O,Activity,63.0,%,=,,
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686732,CC(=O)OC1O[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1N=C=S,Ki,3.3,nM,=,277801,8.48
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686726,OC[C@H]1O[C@@H]2SC(N3CC(F)C3)=N[C@@H]2[C@@H](O)[C@@H]1O,Ki,30.0,nM,=,277802,7.52
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686727,COC1CN(C2=N[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]3S2)C1,Ki,142.0,nM,=,277803,6.85
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686728,OC[C@H]1O[C@@H]2SC(N3CCCC3)=N[C@@H]2[C@@H](O)[C@@H]1O,Ki,13.0,nM,=,277804,7.89
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686729,OC[C@H]1O[C@@H]2SC(N3CCOCC3)=N[C@@H]2[C@@H](O)[C@@H]1O,Ki,289.0,nM,=,277805,6.54
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686730,O[C@H]1[C@H](O)[C@@H](CNC2CC2)O[C@@H]2SC(N3CCC3)=N[C@H]12,Ki,101.0,nM,=,277806,7.00
β-hexosaminidase,CHEMBL3706074,"Fluorescence-Based Assay: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihy",CHEMBL3686731,CN(C)C(=O)OC[C@H]1O[C@@H]2SC(N3CCCC3)=N[C@@H]2[C@@H](O)[C@@H]1O,Ki,350.0,nM,=,277807,6.46
β-hexosaminidase,CHEMBL3706374,Enzymatic Assay: All enzymatic assays are carried out in triplicate at 37° C. using a stopped assay procedure by measuring the amount of 4-nitrophenolate liberated as determined by absorption measurem,CHEMBL1230969,CN(C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)[C@@H]2O1,Ki,40000.0,nM,=,313371,4.40
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL1213603,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,Ki,0.4,nM,=,462180,9.40
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL1213603,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,kon,,,=,462180,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL1213603,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,k_off,,s-1,=,462180,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5839879,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)S[C@@H]2O1,Ki,3.0,nM,=,462181,8.52
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5839879,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)S[C@@H]2O1,kon,,,=,462181,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5839879,CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)S[C@@H]2O1,k_off,,s-1,=,462181,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5803597,CCNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,Ki,3.0,nM,=,462183,8.52
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5803597,CCNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,kon,,,=,462183,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5803597,CCNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,k_off,,s-1,=,462183,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5941517,CCCNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,Ki,1.4,nM,=,462185,8.85
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5941517,CCCNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,kon,,,=,462185,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL5941517,CCCNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,k_off,,s-1,=,462185,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL6019753,CNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,Ki,0.11,nM,=,462187,9.96
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL6019753,CNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,kon,,,=,462187,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL6019753,CNC1=N[C@H]2[C@@H](S1)S[C@H](CO)[C@@H](O)[C@@H]2O,k_off,,s-1,=,462187,
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL6044873,CCNC1=N[C@H]2[C@@H](S1)S[C@H](C(F)F)[C@@H](O)[C@@H]2O,Ki,22.0,nM,=,462189,7.66
β-hexosaminidase,CHEMBL5730561,"Fluorescence-based hOGA: Enzymatic reactions were carried out in a reaction containing 50 mM NaH2PO4, 100 mM NaCl and 0.1% BSA (pH 7.0) using 2 mM 4-Methylumbelliferyl N-acetyl-β-D-glucosaminide dihyd",CHEMBL6044873,CCNC1=N[C@H]2[C@@H](S1)S[C@H](C(F)F)[C@@H](O)[C@@H]2O,kon,,,=,462189,
